"sampleID" "HLAA_C_t" "HLAA_M_t" "HLAA_LOH_t" "HLAB_C_t" "HLAB_M_t" "HLAB_LOH_t" "HLAC_C_t" "HLAC_M_t" "HLAC_LOH_t" "TP53_C_t" "TP53_M_t" "TP53_LOH_t"
"172" "C509.TCGA-55-8511-01A-11D-2393-08.2_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"173" "C509.TCGA-55-8512-01A-11D-2393-08.1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"174" "C509.TCGA-55-8513-01A-11D-2393-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"175" "C509.TCGA-55-8514-01A-11D-2393-08.2_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"176" "C509.TCGA-55-8614-01A-11D-2393-08.2_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 1 0 TRUE
"177" "C509.TCGA-55-8615-01A-11D-2393-08.1_gdc_realn_genes.csv" 6 2 FALSE 6 2 FALSE 6 2 FALSE 5 2 FALSE
"178" "C509.TCGA-55-8616-01A-11D-2393-08.2_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 0 TRUE
"179" "C509.TCGA-55-8619-01A-11D-2393-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"180" "C509.TCGA-55-8620-01A-11D-2393-08.2_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"181" "C509.TCGA-55-8621-01A-11D-2393-08.2_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"182" "C509.TCGA-55-A48X-01A-11D-A24D-08.2_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 1 0 TRUE
"183" "C509.TCGA-55-A48Y-01A-11D-A24D-08.2_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 1 0 TRUE
"184" "C509.TCGA-55-A48Z-01A-12D-A24P-08.3_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 1 0 TRUE
"185" "C509.TCGA-55-A490-01A-11D-A24D-08.2_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 3 0 TRUE
"186" "C509.TCGA-55-A491-01A-11D-A24D-08.2_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"187" "C509.TCGA-55-A492-01A-11D-A24D-08.2_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"188" "C509.TCGA-55-A493-01A-11D-A24D-08.2_gdc_realn_genes.csv" 1 0 TRUE 1 0 TRUE 1 0 TRUE 1 0 TRUE
"189" "C509.TCGA-55-A494-01A-11D-A24P-08.3_gdc_realn_genes.csv" 5 2 FALSE 4 2 FALSE 4 2 FALSE 3 1 FALSE
"190" "C509.TCGA-55-A4DF-01A-11D-A24D-08.3_gdc_realn_genes.csv" 3 0 TRUE 3 0 TRUE 3 0 TRUE 3 0 TRUE
"191" "C509.TCGA-55-A4DG-01A-11D-A24D-08.3_gdc_realn_genes.csv" 4 0 TRUE 4 0 TRUE 4 0 TRUE 4 0 TRUE
"192" "C509.TCGA-55-A57B-01A-12D-A397-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"193" "C509.TCGA-62-8394-01A-11D-2323-08.7_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"194" "C509.TCGA-62-8395-01A-11D-2323-08.6_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"195" "C509.TCGA-62-8397-01A-11D-2323-08.5_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"196" "C509.TCGA-62-8398-01A-11D-2323-08.5_gdc_realn_genes.csv" 5 2 FALSE 5 2 FALSE 5 2 FALSE 5 2 FALSE
"197" "C509.TCGA-62-8399-01A-21D-2323-08.5_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"198" "C509.TCGA-62-8402-01A-11D-2323-08.8_gdc_realn_genes.csv" 5 0 TRUE 5 0 TRUE 5 0 TRUE 4 0 TRUE
"199" "C509.TCGA-62-A46O-01A-11D-A24D-08.2_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"200" "C509.TCGA-62-A46P-01A-11D-A24D-08.2_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"201" "C509.TCGA-62-A46R-01A-11D-A24D-08.2_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"202" "C509.TCGA-62-A46S-01A-11D-A24D-08.2_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"203" "C509.TCGA-62-A46U-01A-11D-A24D-08.2_gdc_realn_genes.csv" 4 1 FALSE 4 1 FALSE 4 1 FALSE 1 0 TRUE
"204" "C509.TCGA-62-A46V-01A-11D-A24D-08.2_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"205" "C509.TCGA-62-A46Y-01A-11D-A24D-08.2_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 0 TRUE
"206" "C509.TCGA-62-A470-01A-11D-A24D-08.2_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 3 1 FALSE
"207" "C509.TCGA-62-A471-01A-12D-A24D-08.2_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 3 0 TRUE
"208" "C509.TCGA-62-A472-01A-11D-A24D-08.2_gdc_realn_genes.csv" 1 0 TRUE 1 0 TRUE 1 0 TRUE 1 0 TRUE
"209" "C509.TCGA-64-1679-01A-21D-2063-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"210" "C509.TCGA-64-1681-01A-11D-2063-08.1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"211" "C509.TCGA-64-5774-01A-01D-1625-08.1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"212" "C509.TCGA-64-5775-01A-01D-1625-08.1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 3 0 TRUE
"213" "C509.TCGA-64-5778-01A-01D-1625-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"214" "C509.TCGA-64-5779-01A-01D-1625-08.1_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"215" "C509.TCGA-64-5781-01A-01D-1625-08.1_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 1 0 TRUE
"216" "C509.TCGA-64-5815-01A-01D-1625-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"217" "C509.TCGA-69-7760-01A-11D-2167-08.1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"218" "C509.TCGA-69-7761-01A-11D-2167-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"219" "C509.TCGA-69-7763-01A-11D-2167-08.1_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"220" "C509.TCGA-69-7764-01A-11D-2167-08.1_gdc_realn_genes.csv" 5 2 FALSE 5 2 FALSE 5 2 FALSE 2 0 TRUE
"221" "C509.TCGA-69-7765-01A-11D-2167-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"222" "C509.TCGA-69-7973-01A-11D-2184-08.1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 4 2 FALSE
"223" "C509.TCGA-69-7974-01A-11D-2184-08.1_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"224" "C509.TCGA-69-7978-01A-11D-2184-08.1_gdc_realn_genes.csv" 2 1 FALSE 6 0 TRUE 2 1 FALSE 1 0 TRUE
"225" "C509.TCGA-69-7979-01A-11D-2184-08.1_gdc_realn_genes.csv" 6 2 FALSE 6 2 FALSE 6 2 FALSE 4 0 TRUE
"226" "C509.TCGA-69-7980-01A-11D-2184-08.1_gdc_realn_genes.csv" 6 1 FALSE 5 0 TRUE 5 0 TRUE 3 0 TRUE
"227" "C509.TCGA-69-8253-01A-11D-2284-08.5_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 3 1 FALSE
"228" "C509.TCGA-69-8254-01A-11D-2284-08.2_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"229" "C509.TCGA-69-8255-01A-11D-2284-08.2_gdc_realn_genes.csv" 4 0 TRUE 4 0 TRUE 4 0 TRUE 2 0 TRUE
"230" "C509.TCGA-71-6725-01A-11D-1855-08.2_gdc_realn_genes.csv" 4 0 TRUE 4 0 TRUE 4 0 TRUE 2 0 TRUE
"231" "C509.TCGA-73-7498-01A-12D-2184-08.1_gdc_realn_genes.csv" 6 2 FALSE 6 2 FALSE 6 2 FALSE 4 2 FALSE
"232" "C509.TCGA-73-7499-01A-11D-2184-08.1_gdc_realn_genes.csv" 4 0 TRUE 4 0 TRUE 4 0 TRUE 2 0 TRUE
"233" "C509.TCGA-73-A9RS-01A-11D-A410-08.1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"234" "C509.TCGA-75-5146-01A-01D-1625-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"235" "C509.TCGA-75-5147-01A-01D-1625-08.1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"236" "C509.TCGA-75-6214-01A-41D-1945-08.3_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"237" "C509.TCGA-75-7025-01A-12D-1945-08.5_gdc_realn_genes.csv" 1 0 TRUE 1 0 TRUE 1 0 TRUE 1 0 TRUE
"238" "C509.TCGA-75-7027-01A-11D-1945-08.3_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 3 1 FALSE
"239" "C509.TCGA-75-7030-01A-11D-1945-08.5_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"240" "C509.TCGA-75-7031-01A-11D-1945-08.5_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 3 0 TRUE
"241" "C509.TCGA-78-7145-01A-11D-2036-08.1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"242" "C509.TCGA-78-7146-01A-11D-2036-08.1_gdc_realn_genes.csv" 3 0 TRUE 3 0 TRUE 3 0 TRUE 2 0 TRUE
"243" "C509.TCGA-78-7147-01A-11D-2036-08.1_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"244" "C509.TCGA-78-7148-01A-11D-2036-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"245" "C509.TCGA-78-7149-01A-11D-2036-08.1_gdc_realn_genes.csv" 5 2 FALSE 5 2 FALSE 5 2 FALSE 4 2 FALSE
"246" "C509.TCGA-78-7150-01A-21D-2036-08.1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"247" "C509.TCGA-78-7152-01A-11D-2036-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"248" "C509.TCGA-78-7153-01A-11D-2036-08.1_gdc_realn_genes.csv" 1 0 TRUE 1 0 TRUE 1 0 TRUE 2 1 FALSE
"249" "C509.TCGA-78-7154-01A-11D-2036-08.1_gdc_realn_genes.csv" 3 1 FALSE 2 0 TRUE 2 0 TRUE 3 0 TRUE
"250" "C509.TCGA-78-7155-01A-11D-2036-08.1_gdc_realn_genes.csv" 4 1 FALSE 4 1 FALSE 4 1 FALSE 3 0 TRUE
"251" "C509.TCGA-78-7156-01A-11D-2036-08.4_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"252" "C509.TCGA-78-7158-01A-11D-2036-08.1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"253" "C509.TCGA-78-7159-01A-11D-2036-08.1_gdc_realn_genes.csv" 3 1 FALSE 2 1 FALSE 3 1 FALSE 2 1 FALSE
"254" "C509.TCGA-78-7160-01A-11D-2036-08.1_gdc_realn_genes.csv" 3 0 TRUE 3 0 TRUE 3 0 TRUE 2 1 FALSE
"255" "C509.TCGA-78-7161-01A-11D-2036-08.1_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 3 1 FALSE
"256" "C509.TCGA-78-7162-01A-21D-2063-08.1_gdc_realn_genes.csv" 4 1 FALSE 4 1 FALSE 4 1 FALSE 2 1 FALSE
"257" "C509.TCGA-78-7163-01A-12D-2063-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"258" "C509.TCGA-78-7166-01A-12D-2063-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"259" "C509.TCGA-78-7167-01A-11D-2063-08.1_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 4 2 FALSE
"260" "C509.TCGA-78-7220-01A-11D-2036-08.1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 4 0 TRUE
"261" "C509.TCGA-78-7535-01A-11D-2063-08.1_gdc_realn_genes.csv" 3 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"262" "C509.TCGA-78-7536-01A-11D-2063-08.1_gdc_realn_genes.csv" 3 0 TRUE 3 0 TRUE 3 0 TRUE 2 0 TRUE
"263" "C509.TCGA-78-7537-01A-11D-2063-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"264" "C509.TCGA-78-7539-01A-11D-2063-08.1_gdc_realn_genes.csv" 5 2 FALSE 5 2 FALSE 5 2 FALSE 2 1 FALSE
"265" "C509.TCGA-78-7540-01A-11D-2063-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"266" "C509.TCGA-78-7542-01A-21D-2063-08.1_gdc_realn_genes.csv" 5 2 FALSE 5 2 FALSE 5 2 FALSE 4 0 TRUE
"267" "C509.TCGA-78-7633-01A-11D-2063-08.1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"268" "C509.TCGA-78-8640-01A-11D-2393-08.1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 1 0 TRUE
"269" "C509.TCGA-78-8648-01A-11D-2393-08.2_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"270" "C509.TCGA-78-8655-01A-11D-2393-08.2_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"271" "C509.TCGA-78-8660-01A-11D-2393-08.2_gdc_realn_genes.csv" 1 0 TRUE 1 0 TRUE 1 0 TRUE 2 0 TRUE
"272" "C509.TCGA-78-8662-01A-11D-2393-08.3_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 3 0 TRUE
"273" "C509.TCGA-80-5607-01A-31D-1945-08.5_gdc_realn_genes.csv" 4 1 FALSE 5 1 FALSE 5 1 FALSE 2 1 FALSE
"274" "C509.TCGA-80-5608-01A-31D-1945-08.5_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"275" "C509.TCGA-80-5611-01A-01D-1625-08.1_gdc_realn_genes.csv" 3 0 TRUE 3 0 TRUE 3 0 TRUE 2 0 TRUE
"276" "C509.TCGA-83-5908-01A-21D-2284-08.5_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"277" "C509.TCGA-86-6851-01A-11D-1945-08.3_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"278" "C509.TCGA-86-7701-01A-11D-2167-08.1_gdc_realn_genes.csv" 3 0 TRUE 3 0 TRUE 3 0 TRUE 3 0 TRUE
"279" "C509.TCGA-86-7714-01A-12D-2167-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"280" "C509.TCGA-86-7953-01A-11D-2184-08.1_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"281" "C509.TCGA-86-7954-01A-11D-2184-08.1_gdc_realn_genes.csv" 5 2 FALSE 5 2 FALSE 5 2 FALSE 3 0 TRUE
"282" "C509.TCGA-86-7955-01A-11D-2184-08.1_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"283" "C509.TCGA-86-8054-01A-11D-2238-08.1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 3 1 FALSE
"284" "C509.TCGA-86-8055-01A-11D-2238-08.1_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 1 0 TRUE
"285" "C509.TCGA-86-8056-01A-11D-2238-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"286" "C509.TCGA-86-8073-01A-11D-2238-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"287" "C509.TCGA-86-8074-01A-11D-2238-08.1_gdc_realn_genes.csv" 3 0 TRUE 3 0 TRUE 3 0 TRUE 3 0 TRUE
"288" "C509.TCGA-86-8075-01A-11D-2238-08.1_gdc_realn_genes.csv" 4 1 FALSE 4 1 FALSE 4 1 FALSE 1 0 TRUE
"289" "C509.TCGA-86-8076-01A-31D-2238-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"290" "C509.TCGA-86-8278-01A-11D-2284-08.2_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"291" "C509.TCGA-86-8279-01A-11D-2284-08.2_gdc_realn_genes.csv" 6 1 FALSE 6 1 FALSE 6 1 FALSE 2 0 TRUE
"292" "C509.TCGA-86-8280-01A-11D-2284-08.4_gdc_realn_genes.csv" 4 1 FALSE 4 1 FALSE 4 1 FALSE 2 0 TRUE
"293" "C509.TCGA-86-8281-01A-11D-2284-08.4_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"294" "C509.TCGA-86-8358-01A-11D-2323-08.5_gdc_realn_genes.csv" 7 0 TRUE 7 0 TRUE 7 0 TRUE 2 0 TRUE
"295" "C509.TCGA-86-8359-01A-11D-2323-08.6_gdc_realn_genes.csv" 3 0 TRUE 3 0 TRUE 3 0 TRUE 3 1 FALSE
"296" "C509.TCGA-86-8585-01A-11D-2393-08.1_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"297" "C509.TCGA-86-8668-01A-11D-2393-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"298" "C509.TCGA-86-8669-01A-11D-2393-08.1_gdc_realn_genes.csv" 4 2 FALSE 4 2 FALSE 4 2 FALSE 3 1 FALSE
"299" "C509.TCGA-86-8671-01A-11D-2393-08.2_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 1 0 TRUE
"300" "C509.TCGA-86-8672-01A-21D-2393-08.2_gdc_realn_genes.csv" 3 0 TRUE 5 1 FALSE 5 1 FALSE 3 0 TRUE
"301" "C509.TCGA-86-8673-01A-11D-2393-08.2_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"302" "C509.TCGA-86-8674-01A-21D-2393-08.2_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"303" "C509.TCGA-86-A456-01A-11D-A24D-08.2_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"304" "C509.TCGA-86-A4D0-01A-11D-A24D-08.2_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"305" "C509.TCGA-86-A4JF-01A-11D-A24P-08.3_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"306" "C509.TCGA-86-A4P7-01A-11D-A24P-08.1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 1 0 TRUE
"307" "C509.TCGA-86-A4P8-01A-11D-A24P-08.3_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"308" "C509.TCGA-91-6829-01A-21D-1855-08.2_gdc_realn_genes.csv" 3 0 TRUE 3 0 TRUE 3 0 TRUE 2 0 TRUE
"309" "C509.TCGA-91-6830-01A-11D-1945-08.3_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"310" "C509.TCGA-91-6831-01A-11D-1855-08.2_gdc_realn_genes.csv" 4 1 FALSE 4 1 FALSE 4 1 FALSE 2 0 TRUE
"311" "C509.TCGA-91-6835-01A-11D-1855-08.2_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 1 0 TRUE
"312" "C509.TCGA-91-6836-01A-21D-1855-08.2_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"313" "C509.TCGA-91-6840-01A-11D-1945-08.3_gdc_realn_genes.csv" 5 2 FALSE 5 2 FALSE 5 2 FALSE 2 0 TRUE
"314" "C509.TCGA-91-6847-01A-11D-1945-08.3_gdc_realn_genes.csv" 5 2 FALSE 5 2 FALSE 5 2 FALSE 2 0 TRUE
"315" "C509.TCGA-91-6848-01A-11D-1945-08.3_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"316" "C509.TCGA-91-6849-01A-11D-1945-08.3_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"317" "C509.TCGA-91-7771-01A-11D-2167-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"318" "C509.TCGA-91-8496-01A-11D-2393-08.2_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"319" "C509.TCGA-91-8497-01A-11D-2393-08.2_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"320" "C509.TCGA-91-8499-01A-11D-2393-08.1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 3 0 TRUE
"321" "C509.TCGA-91-A4BC-01A-11D-A24D-08.2_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 3 0 TRUE
"322" "C509.TCGA-91-A4BD-01A-11D-A24D-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"323" "C509.TCGA-93-7347-01A-11D-2184-08.1_gdc_realn_genes.csv" 1 0 TRUE 1 0 TRUE 1 0 TRUE 1 0 TRUE
"324" "C509.TCGA-93-A4JN-01A-11D-A24P-08.3_gdc_realn_genes.csv" 5 2 FALSE 5 2 FALSE 5 2 FALSE 2 0 TRUE
"325" "C509.TCGA-93-A4JO-01A-21D-A24P-08.3_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 1 0 TRUE
"326" "C509.TCGA-93-A4JQ-01A-11D-A24P-08.3_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 1 0 TRUE
"327" "C509.TCGA-95-7039-01A-11D-1945-08.3_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"328" "C509.TCGA-95-7043-01A-11D-1945-08.3_gdc_realn_genes.csv" 3 0 TRUE 3 0 TRUE 3 0 TRUE 4 0 TRUE
"329" "C509.TCGA-95-7562-01A-11D-2238-08.1_gdc_realn_genes.csv" 4 1 FALSE 4 1 FALSE 4 1 FALSE 3 0 TRUE
"330" "C509.TCGA-95-7567-01A-11D-2063-08.1.v1_gdc_realn_genes.csv" 3 0 TRUE 3 0 TRUE 3 0 TRUE 2 0 TRUE
"331" "C509.TCGA-95-7944-01A-11D-2184-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"332" "C509.TCGA-95-7947-01A-11D-2184-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"333" "C509.TCGA-95-7948-01A-11D-2184-08.1_gdc_realn_genes.csv" 5 2 FALSE 5 2 FALSE 5 2 FALSE 3 1 FALSE
"334" "C509.TCGA-95-8039-01A-11D-2238-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 1 0 TRUE
"335" "C509.TCGA-95-8494-01A-11D-2323-08.7_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 2 0 TRUE
"336" "C509.TCGA-95-A4VK-01A-11D-A25L-08.4_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"337" "C509.TCGA-95-A4VN-01A-11D-A25L-08.4_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 1 0 TRUE
"338" "C509.TCGA-95-A4VP-01A-21D-A25L-08.4_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 1 FALSE
"339" "C509.TCGA-97-7546-01A-11D-2036-08.1_gdc_realn_genes.csv" 3 1 FALSE 3 1 FALSE 3 1 FALSE 2 0 TRUE
"340" "C509.TCGA-97-7547-01A-11D-2036-08.1_gdc_realn_genes.csv" 2 0 TRUE 2 0 TRUE 2 0 TRUE 3 1 FALSE
"341" "C509.TCGA-97-7552-01A-11D-2036-08.1_gdc_realn_genes.csv" 2 1 FALSE 2 1 FALSE 2 1 FALSE 2 1 FALSE
"342" "C509.TCGA-97-7553-01A-21D-2036-08.1_gdc_realn_genes.csv" 6 1 FALSE 4 2 FALSE 4 2 FALSE 2 0 TRUE
"343" "C509.TCGA-97-7554-01A-11D-2036-08.1_gdc_realn_genes.csv" 6 1 FALSE 6 1 FALSE 6 1 FALSE 1 0 TRUE
